First_pokemon,Second_pokemon,Winner
707,176,707
573,335,573
656,723,723
221,590,590
344,605,344
704,429,429
614,32,32
215,598,598
45,738,738
376,408,376
592,775,592
367,587,367
344,181,181
79,230,230
270,127,270
649,148,649
331,165,165
105,92,92
208,430,430
49,636,636
219,270,270
612,670,612
392,405,392
406,636,406
640,9,9
511,495,495
721,676,721
761,360,360
289,785,785
346,495,495
222,410,410
377,279,279
303,368,368
202,52,202
684,40,40
297,215,215
159,666,159
213,83,213
727,306,727
215,348,348
589,540,540
61,517,61
466,453,453
795,209,209
759,109,109
335,800,800
675,132,132
24,444,24
395,219,219
486,590,590
441,683,441
531,395,395
318,767,767
665,283,283
238,465,465
566,390,390
300,111,300
449,493,493
734,585,585
376,190,376
411,249,249
635,241,635
288,10,288
299,408,299
539,99,539
557,783,557
213,540,213
31,408,31
483,770,483
254,155,155
522,466,522
612,473,473
421,51,421
89,27,27
572,427,427
26,684,684
212,592,212
198,421,421
154,664,154
365,362,362
306,772,772
44,15,44
455,71,455
754,186,186
101,129,101
476,527,476
342,387,342
373,790,373
452,105,452
368,229,368
730,532,532
411,129,129
306,325,306
773,313,773
428,451,428
124,617,124
546,292,546
217,413,413
699,670,699
342,462,342
75,798,798
415,608,608
119,468,119
396,176,396
567,264,264
5,383,383
383,164,164
502,672,502
484,416,484
330,364,364
306,237,306
799,329,799
62,336,336
527,343,343
359,225,225
367,668,367
637,303,303
610,219,610
163,569,569
601,713,713
391,261,261
473,165,165
727,375,727
231,703,703
696,88,696
579,276,276
169,205,205
531,676,676
732,290,732
211,210,211
432,278,432
408,7,7
599,480,599
694,401,694
434,484,484
386,742,742
684,24,24
197,481,481
712,106,712
623,53,623
696,252,696
406,134,406
793,5,793
4,226,4
73,11,11
683,405,405
178,541,541
13,610,610
378,487,378
796,270,270
643,790,643
240,541,541
722,590,590
305,388,388
794,703,703
450,490,490
734,372,372
766,699,766
446,732,732
361,298,361
586,684,684
167,524,524
784,291,291
714,616,714
389,522,522
283,202,202
506,73,506
416,371,371
549,371,549
22,787,787
765,488,765
787,739,787
277,115,115
180,682,682
177,319,177
222,367,367
678,254,254
285,331,285
606,168,606
616,359,616
253,690,690
176,396,396
372,83,372
428,294,428
616,565,616
83,716,716
577,84,84
358,389,358
146,311,311
169,214,214
324,593,593
601,576,576
235,52,235
385,258,258
154,700,154
654,735,735
427,758,427
171,330,171
570,299,570
106,54,106
143,798,798
406,481,481
397,110,110
735,153,735
567,299,299
36,652,36
277,478,478
163,731,163
149,626,149
574,26,574
389,411,411
397,62,397
422,223,422
116,170,116
582,347,582
178,545,545
504,253,253
497,454,497
736,224,736
263,456,263
332,524,524
279,7,7
26,738,26
627,150,150
211,492,492
688,723,723
421,460,421
564,173,173
369,447,369
349,504,349
580,334,580
199,165,165
102,572,102
37,64,37
159,207,159
28,201,28
305,246,246
502,438,438
103,502,103
329,422,422
644,522,522
760,310,760
232,690,232
523,615,523
767,307,307
319,596,596
780,141,141
549,652,549
149,509,509
215,1,1
712,413,712
174,148,148
676,724,724
260,388,260
53,281,281
297,251,251
218,25,25
726,10,726
214,694,694
587,621,621
306,511,306
500,635,635
224,48,48
15,756,756
315,686,686
776,212,212
230,180,230
741,555,555
126,625,126
490,446,490
786,193,786
749,142,142
116,402,116
386,668,386
633,225,633
228,499,499
357,449,357
76,794,794
623,749,623
515,157,157
784,478,478
484,443,484
52,97,97
237,424,424
710,739,710
443,707,707
126,338,338
694,248,694
262,280,280
732,292,732
627,770,770
797,272,797
214,549,549
237,563,563
573,453,453
50,750,50
408,569,569
343,257,343
558,259,259
549,36,549
233,755,233
574,762,574
204,323,204
737,470,737
754,515,515
455,302,455
506,291,291
430,301,430
86,657,86
247,388,388
463,151,463
522,9,9
607,585,585
138,688,138
26,249,249
684,387,387
311,356,311
333,132,333
242,783,242
58,535,58
514,602,514
762,771,771
755,64,64
635,88,635
175,522,522
635,436,635
268,634,634
586,273,586
752,669,752
339,465,339
356,526,526
49,37,37
738,403,403
603,422,603
113,261,261
636,132,132
68,272,272
686,358,686
390,737,737
170,313,313
153,601,153
691,574,574
508,580,508
233,448,233
229,300,300
428,499,499
180,533,533
562,243,562
175,571,175
654,220,220
740,156,156
77,570,570
538,82,538
205,557,557
594,596,596
196,368,368
755,245,245
734,139,139
665,584,665
176,15,15
212,197,212
517,325,325
716,632,716
428,785,428
735,244,735
483,330,330
621,796,796
785,796,785
219,13,219
386,404,404
205,71,71
578,396,396
248,638,248
592,726,726
693,291,291
108,95,108
679,515,679
704,748,704
547,371,547
157,478,478
242,771,242
610,222,610
416,162,162
416,546,546
313,27,313
23,41,23
253,688,253
582,715,715
205,745,205
272,793,272
10,88,10
727,502,727
578,391,391
514,38,514
487,325,487
631,221,631
538,147,147
766,666,766
350,664,350
256,362,362
163,116,163
124,690,124
726,366,726
404,13,13
560,344,560
102,92,92
492,253,253
26,659,26
678,15,15
491,642,642
213,518,518
387,37,37
389,385,385
687,750,687
665,441,441
316,700,316
448,242,242
99,639,99
163,337,163
369,727,727
229,31,31
687,251,687
68,730,68
225,799,799
367,277,367
607,132,132
201,638,638
433,790,433
649,758,649
276,619,276
653,224,224
377,721,377
216,13,216
32,790,32
525,663,663
331,85,85
453,249,249
107,15,107
720,800,800
666,390,666
573,474,474
296,401,296
632,524,524
492,797,797
176,798,798
799,60,799
294,634,634
151,303,303
130,514,130
738,430,430
324,587,587
156,661,661
795,746,795
393,615,393
670,765,765
414,8,414
421,603,421
607,694,694
300,404,300
377,430,430
528,209,528
425,387,425
584,146,146
289,549,549
785,703,703
343,235,343
640,696,696
238,268,268
436,794,794
577,644,644
190,217,217
163,95,163
766,382,766
437,742,437
145,385,145
35,433,35
441,699,699
83,168,168
218,48,48
617,101,101
259,444,444
296,126,296
616,682,682
633,623,633
306,1,306
379,571,571
254,470,254
132,137,132
339,789,339
151,126,126
434,702,702
311,666,311
400,267,267
391,58,58
686,301,301
311,699,699
636,142,142
258,647,647
146,258,258
300,550,550
389,335,389
105,444,444
581,750,581
501,485,501
83,609,83
4,637,4
223,330,223
29,465,465
432,127,432
292,682,682
211,81,211
245,115,115
72,105,72
9,300,9
261,792,792
272,444,444
99,628,628
251,84,84
146,558,146
258,334,334
348,211,348
329,110,110
87,447,87
780,283,283
654,134,134
39,473,473
599,131,131
421,567,421
579,262,262
520,606,606
361,219,219
121,146,146
235,223,223
306,190,306
366,483,366
428,695,428
79,677,677
688,661,688
525,93,93
47,615,47
172,214,172
189,391,391
171,799,799
156,54,54
98,264,264
211,711,711
116,775,116
58,560,560
192,296,296
347,239,347
58,153,58
476,220,476
217,213,213
788,108,108
218,131,131
429,535,429
242,672,242
620,589,589
795,442,442
594,690,690
197,596,596
88,181,88
213,595,213
581,393,581
53,350,350
233,123,233
640,580,580
485,417,417
71,16,71
439,412,412
306,268,306
511,205,205
140,467,467
671,584,671
118,710,710
181,712,712
37,453,453
489,170,170
111,243,243
719,668,668
367,517,367
409,139,139
676,26,26
581,548,581
318,112,112
104,218,104
206,607,206
176,248,248
91,351,351
47,583,583
783,619,619
469,728,469
50,673,673
468,629,629
452,451,451
132,614,614
249,161,249
395,577,577
799,559,799
290,30,30
77,667,77
70,757,757
165,49,165
678,426,426
549,564,549
474,52,474
474,562,474
353,692,692
105,610,610
733,743,743
4,555,4
3,781,3
275,721,275
567,621,567
473,265,265
653,273,653
737,437,737
257,360,257
292,789,789
654,364,364
676,127,127
37,679,679
22,656,22
246,716,716
745,283,745
451,648,648
438,566,438
538,410,410
156,180,156
167,711,711
626,254,254
704,156,704
224,380,380
629,673,629
251,102,102
41,446,446
422,585,422
436,373,436
313,546,546
566,519,519
401,286,286
256,540,540
462,84,84
700,357,700
166,382,166
4,797,797
465,16,465
476,221,476
200,760,760
797,202,797
538,754,538
621,504,504
430,669,430
508,54,508
337,368,337
713,506,713
274,440,274
25,380,380
211,30,30
197,718,718
445,619,619
633,359,633
337,488,337
143,414,414
455,521,521
44,505,44
65,93,93
590,778,590
257,399,257
98,473,473
622,426,426
775,459,775
11,305,11
648,368,648
313,360,313
713,612,713
258,641,641
414,550,550
466,757,466
754,62,754
493,427,427
520,371,520
385,55,55
693,55,55
793,329,793
227,447,227
502,282,502
64,173,64
281,408,408
470,346,346
702,680,702
2,687,687
641,44,44
72,792,72
526,166,166
317,219,219
641,288,288
397,75,397
514,266,514
721,433,721
430,331,430
334,433,334
399,776,776
554,238,554
7,779,7
64,744,64
674,407,674
636,560,560
339,510,339
340,373,340
622,55,55
484,594,484
647,677,677
566,221,566
241,478,478
481,614,481
605,568,568
354,495,495
404,699,699
60,508,508
105,6,6
716,538,538
156,152,152
768,312,768
109,409,409
582,186,582
696,283,283
675,491,675
217,524,524
326,571,326
68,447,68
389,458,458
578,534,534
686,796,686
88,103,88
25,736,736
305,734,305
20,43,20
648,641,648
609,406,609
682,335,682
282,173,282
536,793,793
344,313,313
29,667,29
498,506,498
259,206,259
550,79,550
42,554,554
62,135,135
386,367,367
122,478,478
220,102,102
602,555,555
515,563,563
181,214,214
651,721,721
167,471,167
654,718,718
617,386,617
406,420,420
259,489,259
427,525,427
294,520,520
226,471,471
603,613,603
269,547,547
503,332,332
209,367,209
271,458,271
40,566,40
470,212,212
592,59,59
24,17,24
131,753,131
68,756,756
498,364,498
286,410,410
472,258,472
420,198,420
177,644,177
770,121,770
484,394,394
377,291,377
269,81,269
294,497,497
778,762,778
356,458,356
429,147,429
460,162,162
384,119,384
681,82,681
580,637,580
434,580,580
110,672,110
582,756,582
249,508,249
715,704,704
123,434,123
653,6,6
505,568,505
561,666,666
39,261,261
181,599,181
175,558,175
723,93,93
399,677,677
595,719,595
403,59,59
68,794,794
32,386,32
582,443,443
100,291,100
206,165,165
257,91,257
316,234,316
723,24,24
462,278,462
610,625,610
678,642,642
495,531,531
338,167,338
490,255,490
386,411,386
406,319,319
184,367,184
70,109,70
338,255,255
330,5,5
642,689,689
582,477,477
205,333,333
589,108,108
717,29,717
627,786,786
217,714,714
432,373,432
540,509,540
129,106,129
29,63,63
189,234,234
752,198,198
104,524,524
751,197,751
460,128,128
404,750,750
27,710,710
599,174,174
158,301,301
136,44,44
775,799,799
379,676,676
609,56,609
594,619,619
692,578,692
591,72,72
737,276,276
48,744,48
134,730,134
683,190,190
725,537,537
456,95,95
219,586,586
567,272,272
752,384,384
792,320,792
243,179,179
123,698,698
161,405,161
622,175,175
73,222,222
530,437,437
567,16,16
137,576,576
729,441,729
573,21,573
52,80,80
217,487,217
316,92,316
100,589,100
470,591,591
280,95,280
242,588,588
396,667,396
597,314,314
200,557,557
299,488,299
660,713,713
789,81,789
346,249,249
580,610,610
732,543,732
480,413,480
534,689,534
691,396,691
413,383,383
391,115,115
769,163,163
749,712,712
34,328,328
51,605,51
317,436,436
152,357,357
169,675,169
152,753,152
791,448,448
431,198,431
109,282,109
424,557,557
522,589,522
397,218,397
60,453,453
173,386,386
534,756,534
412,276,276
2,96,96
714,602,714
75,742,742
283,461,283
517,355,517
387,311,311
633,327,327
600,770,600
136,134,134
83,314,314
224,394,394
98,56,98
568,421,421
267,111,267
630,700,700
516,568,568
145,379,145
104,434,434
317,440,440
256,291,291
542,172,172
52,509,509
221,747,221
50,667,50
689,253,253
20,379,20
403,151,151
218,633,633
686,614,614
8,631,8
81,214,214
286,642,286
42,314,314
166,26,166
353,139,139
115,761,115
393,750,750
466,264,264
776,482,776
344,546,546
311,9,9
92,57,57
701,395,701
16,554,554
199,205,205
386,504,504
634,114,634
634,657,634
457,95,95
740,744,740
461,106,106
667,345,345
440,588,588
341,330,341
537,663,663
331,228,228
473,695,473
332,449,449
256,295,295
632,720,632
162,439,162
744,488,488
377,522,522
191,212,212
562,395,562
528,741,528
726,392,726
759,157,157
380,365,380
638,694,694
544,196,544
587,656,587
269,647,647
751,291,291
105,770,770
425,720,425
251,51,51
67,307,307
320,361,361
646,92,646
115,25,115
268,362,362
264,444,444
720,632,632
634,381,381
201,626,201
673,515,673
283,667,283
446,154,154
520,570,570
504,626,504
418,98,418
788,172,172
658,129,658
688,411,688
791,220,791
587,294,587
415,790,415
695,429,695
796,258,258
794,238,794
739,569,569
734,415,415
301,540,301
747,241,747
704,559,704
545,275,275
377,21,377
710,566,710
397,735,735
658,549,658
763,91,91
503,349,349
425,483,425
696,56,56
248,399,248
647,651,651
13,503,503
652,147,147
473,424,424
548,480,480
458,350,350
83,25,83
27,93,93
774,192,192
781,595,781
536,450,536
604,269,269
396,448,448
143,254,254
193,677,677
517,109,517
494,582,494
261,179,261
15,554,554
267,472,472
746,159,159
392,461,392
663,76,663
471,269,269
283,251,283
764,154,154
539,687,687
582,462,582
386,21,21
692,566,692
664,497,497
100,462,100
444,301,301
416,460,416
352,415,352
313,141,313
307,59,59
670,224,670
786,508,786
460,70,460
59,619,59
528,699,528
18,593,593
149,342,342
80,582,80
401,462,462
333,275,275
507,522,522
468,547,547
73,449,449
89,283,283
324,314,314
341,100,341
443,592,443
707,337,337
129,722,129
370,587,587
598,487,598
56,165,165
775,721,721
357,752,752
43,156,156
543,522,522
786,11,786
32,584,32
127,122,127
378,415,415
352,486,352
161,459,161
124,283,124
749,756,756
257,100,100
385,238,385
270,625,270
233,121,233
61,210,61
279,714,714
357,737,737
335,213,213
433,1,1
349,264,264
156,725,156
156,132,156
294,369,369
373,747,747
500,242,242
75,431,431
592,548,548
486,215,486
595,107,107
588,318,588
651,447,651
28,37,28
408,276,276
458,553,553
20,389,20
113,587,587
625,360,625
797,503,797
168,41,168
51,57,51
576,418,418
101,348,101
447,221,221
368,717,717
445,784,784
316,115,316
135,40,135
118,400,400
255,786,786
400,87,400
447,38,38
281,57,57
561,631,631
368,427,427
681,649,649
541,486,541
558,443,443
544,793,544
518,210,518
4,301,301
659,343,343
153,641,153
203,610,610
619,219,219
718,487,718
770,676,770
569,306,569
452,358,358
70,281,70
657,192,192
652,617,617
173,634,634
109,223,223
658,727,727
348,685,348
789,794,794
526,624,624
153,288,288
407,317,317
592,292,592
453,311,453
245,743,245
341,798,798
533,452,533
396,735,735
644,5,5
717,393,717
567,463,463
294,250,250
366,50,366
756,437,437
37,104,37
300,245,300
415,635,635
211,691,691
710,156,710
669,528,528
749,601,601
282,474,474
551,296,551
563,457,563
718,103,103
216,157,157
286,391,286
645,332,645
224,92,92
223,705,223
591,214,214
541,428,428
176,166,166
493,744,493
49,559,559
81,252,252
239,346,239
559,489,559
702,409,702
643,674,643
26,771,26
4,460,460
197,310,197
211,520,520
251,488,251
477,98,477
239,52,239
100,159,159
104,463,463
413,724,724
220,410,410
164,674,164
240,442,442
195,716,716
220,344,344
347,4,4
404,540,540
585,403,403
608,163,163
495,55,495
34,682,682
133,384,133
27,699,699
215,424,424
334,799,799
1,162,162
506,80,506
107,179,179
604,125,125
